generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
131;2.67;4.29;11.26;11
132;2.65;4.54;11.19;10
133;2.59;4.38;10.93;9
134;2.67;4.85;11.47;13
135;2.58;4.48;11.15;10
136;2.68;5.06;11.68;11
137;2.77;4.61;11.43;10
138;2.75;4.71;11.33;13
139;2.66;4.82;11.25;10
140;2.73;4.69;11.74;10
141;2.75;4.71;11.74;12
142;2.7;4.47;11.52;11
143;2.75;4.56;11.41;9
144;2.81;4.62;11.46;9
145;2.77;4.79;11.46;11
146;2.72;4.89;11.67;10
147;2.63;4.72;11.53;11
148;2.58;4.81;11.5;9
149;2.66;5.04;11.02;12
150;2.8;4.29;11.19;9
151;2.72;4.36;11.31;9
152;2.8;4.47;11.51;10
153;2.84;4.82;11.32;11
154;2.81;4.57;11.62;11
155;2.81;4.68;11.47;9
156;2.81;4.89;11.43;11
157;2.81;4.9;11.49;9
158;2.85;4.57;11.37;11
159;2.79;4.86;11.3;12
160;2.83;4.74;11.33;11
161;2.83;4.87;11.55;11
162;2.81;5.07;11.44;10
163;2.89;4.79;11.54;11
164;2.91;4.69;11.31;11
165;2.94;4.87;11.16;12
166;2.71;4.66;11.43;10
167;2.74;4.83;11.51;11
168;2.6;4.56;11.41;9
169;2.7;4.65;11.37;11
170;2.6;4.83;11.27;10
171;2.86;4.78;11.42;10
172;2.72;4.98;11.58;11
173;2.75;4.86;11.06;11
174;2.75;5.1;11.06;11
175;2.95;5.03;11.4;13
176;2.98;4.89;11.33;11
177;2.79;5.0;11.54;11
178;2.82;4.86;11.22;10
179;2.95;4.87;11.41;11
180;2.8;4.53;11.2;9
181;2.82;4.99;11.48;9
182;2.89;4.85;11.39;10
183;2.82;5.08;11.33;11
184;2.72;4.79;11.24;11
185;2.91;4.83;11.21;11
186;2.74;4.72;11.03;11
187;2.83;5.01;11.0;10
188;2.81;4.79;10.98;11
189;5.74;9.96;22.14;10
190;2.84;5.01;10.86;9
191;2.8;4.67;11.03;10
192;2.87;4.93;11.27;9
193;2.78;4.73;10.78;11
194;2.95;4.78;11.32;11
195;2.78;4.91;10.81;11
196;2.83;4.91;11.01;11
197;2.94;4.82;10.78;12
198;2.86;4.96;10.97;12
199;2.91;5.02;11.15;11
200;2.86;5.17;11.4;11
201;2.87;4.66;11.15;10
202;2.89;4.39;11.22;10
203;2.91;5.09;11.32;10
204;2.83;4.8;11.04;11
205;2.78;4.41;10.98;9
206;2.93;4.96;11.55;10
207;2.74;4.46;10.8;11
208;2.94;4.76;11.33;10
209;2.87;4.95;11.23;10
210;2.74;4.52;11.24;12
211;2.7;4.36;10.8;10
212;2.78;4.99;10.99;13
213;2.93;4.81;11.33;11
214;2.74;4.48;10.89;10
215;5.59;9.23;22.12;11
216;2.82;4.61;11.19;10
217;2.74;4.55;10.88;10
218;2.87;5.11;11.5;12
219;2.82;4.6;10.9;9
220;2.9;4.48;11.08;9
221;2.9;4.76;11.31;10
222;2.8;4.99;10.95;11
223;2.86;4.95;11.11;11
224;2.89;4.58;11.08;10
225;2.8;4.26;10.98;10
226;2.62;4.58;10.84;12
227;2.8;4.58;10.96;10
228;3.05;4.88;11.18;9
229;3.04;5.05;11.09;11
230;2.85;4.81;10.83;12
231;3.06;4.74;11.23;10
232;2.76;4.94;11.0;10
233;2.91;5.06;11.2;13
234;2.9;4.7;10.99;10
235;2.84;4.53;10.96;10
236;2.91;4.89;11.37;11
237;2.95;4.7;11.03;10
238;2.9;4.73;10.89;10
239;2.89;5.08;10.73;12
240;2.92;4.99;11.27;11
241;2.99;4.68;11.24;11
242;2.99;4.68;11.16;10
243;3.04;5.26;11.28;12
244;2.94;5.11;11.32;12
245;3.08;5.0;11.42;12
246;2.83;5.01;11.12;11
247;2.88;4.83;11.07;11
248;2.83;5.11;11.03;11
249;2.82;4.86;11.09;10
250;3.05;5.25;11.03;11
251;3.02;4.81;10.84;11
252;2.96;5.1;11.12;11
253;2.88;4.93;11.1;12
254;3.01;4.79;11.26;11
255;3.25;5.08;11.03;10
256;3.04;4.72;11.22;11
257;3.0;5.28;11.2;11
258;2.92;4.72;11.19;10
259;3.15;5.17;11.26;10
260;2.98;4.67;11.2;12
261;3.12;4.96;11.17;11
262;3.16;4.85;11.41;9
263;2.76;4.61;10.59;10
264;2.91;5.0;11.02;10
265;3.11;4.86;11.2;11
266;2.98;5.2;11.15;11
267;3.24;4.95;11.14;10
268;3.12;5.28;11.48;11
269;3.03;4.96;10.97;10
270;2.88;4.57;10.79;10
271;2.95;5.41;11.29;12
272;3.02;5.2;11.37;11
273;3.11;5.07;11.21;11
274;2.93;4.86;11.16;11
275;3.1;4.86;11.14;10
276;3.07;5.0;11.43;11
277;3.12;4.78;11.04;9
278;3.11;4.83;10.84;9
279;3.06;4.84;11.05;9
280;2.89;4.87;11.23;10
281;3.11;4.8;10.92;12
282;2.93;4.7;10.76;9
283;3.1;5.0;11.02;9
284;3.28;4.87;10.86;10
285;3.14;5.07;10.97;10
286;2.98;5.03;11.16;11
287;3.02;4.94;11.28;11
288;2.95;4.98;11.01;12
289;3.1;4.81;11.26;11
290;3.16;5.37;11.32;11
291;2.92;4.93;11.2;9
292;3.15;5.23;11.5;11
293;3.07;4.61;11.12;10
294;3.06;4.94;11.08;10
295;3.03;4.87;11.19;11
296;3.07;5.5;11.05;11
297;3.14;4.85;11.28;11
298;2.97;4.66;10.89;9
299;3.11;5.28;11.19;11
300;6.26;10.18;21.96;10
301;2.89;4.85;10.8;11
302;3.02;4.73;11.24;10
303;2.93;4.87;10.85;11
304;3.11;4.91;10.75;10
305;2.98;5.05;10.86;10
306;2.95;4.91;11.03;9
307;3.06;4.91;10.78;11
308;3.17;4.61;11.15;10
309;3.29;5.28;11.18;11
310;3.07;4.92;11.18;13
311;3.18;5.26;11.18;10
312;2.95;5.03;10.82;9
313;3.01;4.72;11.02;10
314;3.05;5.17;11.01;10
315;3.24;5.36;11.32;13
316;3.08;4.83;10.94;10
317;3.04;4.88;10.88;10
318;3.05;4.82;11.05;10
319;3.13;4.88;11.13;11
320;3.17;5.53;11.36;10
321;3.15;4.84;11.1;10
322;3.18;4.95;10.92;10
323;3.11;5.15;11.25;12
324;3.25;5.21;11.33;11
325;3.15;4.82;11.18;11
326;3.19;5.0;11.01;10
327;3.34;5.24;11.13;12
328;3.2;4.83;11.26;10
329;3.17;4.89;11.28;11
330;3.23;4.89;11.08;10
331;3.33;4.97;11.19;11
332;3.1;5.25;11.08;11
333;3.24;5.2;10.96;12
334;3.25;5.33;11.16;13
335;3.08;5.43;11.28;9
336;3.26;5.18;11.03;11
337;3.15;4.9;10.99;11
338;3.27;5.2;11.01;10
339;3.23;4.84;11.36;10
340;3.16;4.75;11.03;11
341;3.13;4.97;11.03;11
342;3.25;5.35;11.1;10
343;3.16;4.98;10.87;11
344;3.28;4.98;10.8;9
345;3.1;4.99;11.13;10
346;3.16;5.1;11.18;12
347;3.12;5.09;11.19;11
348;3.2;5.06;11.15;11
349;3.27;5.21;11.13;11
350;3.2;5.52;11.12;13
351;3.04;4.75;10.86;9
352;3.2;4.53;11.11;10
353;3.22;5.35;11.05;11
354;3.1;4.93;11.19;10
355;3.17;4.68;10.86;11
356;3.21;4.88;11.27;10
357;3.23;5.05;11.19;11
358;3.03;4.89;10.78;11
359;3.17;5.14;11.22;10
360;3.19;5.37;11.18;11
361;3.24;4.97;11.01;10
362;3.32;5.19;11.23;11
363;3.29;5.12;11.02;11
364;3.24;5.17;11.32;11
365;3.05;5.03;11.02;11
366;3.07;5.08;10.81;10
367;3.13;5.16;11.24;8
368;3.16;5.45;11.14;9
369;3.18;5.22;11.28;10
370;3.23;5.57;11.36;12
371;3.24;5.03;11.07;11
372;3.24;4.93;11.14;11
373;3.2;5.47;11.35;12
374;3.21;5.06;11.07;11
375;3.11;5.2;11.23;10
376;3.24;5.33;10.95;11
377;3.07;5.05;11.22;10
378;3.1;5.34;11.21;13
379;3.14;5.0;11.09;10
380;3.12;4.96;11.26;12
381;3.12;4.97;10.86;10
382;3.14;5.09;11.12;11
383;3.21;4.89;10.87;11
384;3.24;5.38;11.28;12
385;3.36;5.47;11.21;12
386;3.18;4.95;11.29;12
387;3.19;5.39;10.97;11
388;3.17;5.34;11.21;12
389;3.18;5.04;11.09;11
390;3.16;5.11;11.05;11
391;3.1;5.25;11.34;12
392;3.26;4.93;11.35;11
393;3.13;5.37;11.26;11
394;3.25;5.01;11.28;10
395;3.21;5.01;11.24;10
396;3.27;5.18;11.18;11
397;3.15;5.22;11.04;12
398;3.23;5.1;11.23;10
399;3.14;5.13;11.17;10
400;3.27;4.97;11.2;11
401;3.14;4.98;11.15;11
402;3.06;4.79;10.92;11
403;3.33;4.49;11.24;10
404;3.12;5.07;10.89;12
405;3.17;4.78;11.18;11
406;3.11;5.07;11.22;10
407;3.2;4.53;10.94;10
408;3.14;5.49;11.0;11
409;3.23;4.91;10.97;10
410;3.02;5.01;11.02;10
411;3.23;4.59;11.04;10
412;3.3;5.07;11.16;10
413;3.21;5.14;11.33;11
414;3.08;5.03;11.47;10
415;3.1;4.87;11.01;11
416;3.29;5.6;10.85;10
417;3.27;5.2;11.13;11
418;3.38;5.08;11.17;10
419;3.19;4.89;11.19;11
420;3.13;5.28;11.28;14
421;3.3;5.11;11.27;10
422;3.22;5.36;11.11;11
423;3.11;5.03;11.02;11
424;3.17;4.78;10.66;10
425;3.26;5.07;11.07;10
426;3.21;5.02;11.15;10
427;3.08;4.88;10.73;10
428;3.15;5.34;11.07;11
429;3.23;4.5;11.12;10
430;3.31;5.04;11.19;12
431;3.24;5.08;11.35;11
432;3.21;4.92;11.01;10
433;3.25;4.86;10.92;11
434;3.03;5.01;10.99;11
435;3.28;4.91;11.17;10
436;3.16;4.73;11.0;10
437;3.18;4.99;11.18;9
438;3.21;4.82;11.22;11
439;3.23;5.09;11.15;12
440;3.19;4.91;11.33;12
441;3.22;4.82;10.94;10
442;3.08;5.03;11.17;10
443;3.14;4.99;11.09;9
444;3.31;5.27;11.17;11
445;3.09;5.03;11.22;10
446;3.23;4.54;11.23;11
447;3.18;5.07;11.15;12
448;3.18;5.05;10.92;12
449;3.2;4.73;11.04;12
450;2.99;4.63;10.74;10
451;3.14;4.99;11.03;10
452;3.26;5.05;11.47;11
453;3.1;4.81;10.84;10
454;3.07;4.78;11.33;10
455;3.25;5.13;11.06;11
456;3.21;5.16;11.1;11
457;3.2;4.78;11.32;10
458;6.39;9.45;22.42;10
459;3.22;4.91;11.17;12
460;3.08;4.79;11.07;11
461;3.27;5.02;11.42;13
462;3.11;4.94;11.09;10
463;3.13;5.35;10.99;11
464;3.11;4.96;10.95;9
465;3.02;4.73;11.14;9
466;3.1;4.91;11.27;12
467;3.1;4.87;11.38;11
468;3.08;4.99;10.99;11
469;3.26;5.23;11.02;12
470;2.94;4.87;10.98;12
471;3.15;4.71;11.19;12
472;3.21;4.5;11.0;10
473;3.2;4.72;11.21;10
474;3.16;4.45;10.88;10
475;2.97;4.83;10.78;12
476;3.05;4.64;10.99;11
477;3.19;4.89;11.14;10
478;3.19;5.23;11.05;11
479;3.08;5.04;10.95;10
480;3.22;4.86;11.08;10
481;3.24;4.84;11.14;11
482;3.11;5.08;11.07;11
483;3.26;5.05;11.05;10
484;3.23;5.09;11.02;12
485;3.21;5.54;11.26;12
486;3.13;4.77;11.22;9
487;3.31;5.12;11.17;10
488;3.2;5.18;11.1;11
489;3.16;5.08;10.93;11
490;3.24;5.08;11.18;11
491;3.23;4.64;11.09;11
492;3.17;5.03;11.11;10
493;3.25;5.12;11.18;12
494;3.16;5.35;11.09;9
495;3.3;4.93;11.12;11
496;3.2;4.97;11.12;10
497;3.03;4.9;10.94;11
498;3.05;4.67;11.08;9
499;3.22;5.06;11.11;9
500;3.08;4.84;10.92;10
1
